STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,citizen,Country of citizenship,agedef,Age definition,age,Age class,unit,Unit of measure,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,UK,United Kingdom,2019,,680906,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,AT,Austria,2012,,91557,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,AT,Austria,2013,,101866,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,AT,Austria,2014,,116262,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,AT,Austria,2015,,166323,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,AT,Austria,2016,,129509,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,AT,Austria,2017,,111801,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,AT,Austria,2018,,105633,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,AT,Austria,2019,,109167,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,AT,Austria,2020,,103565,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,AT,Austria,2021,,118511,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,AT,Austria,2022,,201622,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,AT,Austria,2023,,147591,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2012,,129477,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2013,,120078,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2014,,123158,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2015,,146626,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2016,,123702,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2017,,126703,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2018,,137860,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2019,,150006,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2020,,118683,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2021,,139743,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2022,,208356,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2023,,169609,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,BG,Bulgaria,2012,,14103,,bp,"break in time series, provisional",,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,BG,Bulgaria,2013,,18570,,p,provisional,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,BG,Bulgaria,2014,,26615,,p,provisional,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,BG,Bulgaria,2015,,25223,,p,provisional,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,BG,Bulgaria,2016,,21241,,p,provisional,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,BG,Bulgaria,2017,,25597,,p,provisional,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,BG,Bulgaria,2018,,29559,,p,provisional,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,BG,Bulgaria,2019,,37929,,p,provisional,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,BG,Bulgaria,2020,,37364,,p,provisional,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,BG,Bulgaria,2021,,39461,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,BG,Bulgaria,2022,,40619,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,BG,Bulgaria,2023,,56807,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CH,Switzerland,2012,,149051,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CH,Switzerland,2013,,160157,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CH,Switzerland,2014,,156282,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CH,Switzerland,2015,,153627,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CH,Switzerland,2016,,149305,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CH,Switzerland,2017,,143377,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CH,Switzerland,2018,,144857,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CH,Switzerland,2019,,145129,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CH,Switzerland,2020,,138778,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CH,Switzerland,2021,,144907,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CH,Switzerland,2022,,167079,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CH,Switzerland,2023,,263081,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2012,,16138,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2013,,13666,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2014,,13003,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2015,,15364,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2016,,18590,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2017,,22458,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2018,,25740,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2019,,27553,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2020,,22850,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2021,,25473,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2022,,37558,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2023,,40761,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2012,,34337,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2013,,30124,,b,break in time series,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2014,,29897,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2015,,29602,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2016,,64083,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2017,,51847,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2018,,65910,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2019,,105888,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2020,,63095,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2021,,69360,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2022,,347429,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2023,,142149,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,DE,Germany,2012,,592175,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,DE,Germany,2013,,692713,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,DE,Germany,2014,,898840,,e,estimated,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,DE,Germany,2015,,1595865,,e,estimated,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,DE,Germany,2016,,1042484,,e,estimated,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,DE,Germany,2017,,900291,,e,estimated,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,DE,Germany,2018,,855708,,e,estimated,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,DE,Germany,2019,,834338,,e,estimated,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,DE,Germany,2020,,666639,,e,estimated,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,DE,Germany,2021,,801361,,e,estimated,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,DE,Germany,2022,,1977121,,e,estimated,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,DE,Germany,2023,,1303251,,e,estimated,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2012,,54409,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2013,,60312,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2014,,68388,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2015,,78492,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2016,,74383,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2017,,68579,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2018,,64669,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2019,,61384,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2020,,57230,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2021,,63489,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2022,,121183,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2023,,98344,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2012,,2639,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2013,,4109,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2014,,3904,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2015,,15413,,b,break in time series,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2016,,14822,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2017,,17616,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2018,,17547,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2019,,18259,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2020,,16209,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2021,,19524,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2022,,49414,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2023,,26399,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EL,Greece,2012,,58200,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EL,Greece,2013,,57946,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EL,Greece,2014,,59013,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EL,Greece,2015,,64446,,b,break in time series,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EL,Greece,2016,,116867,,b,break in time series,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EL,Greece,2017,,112247,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EL,Greece,2018,,119489,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EL,Greece,2019,,129459,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EL,Greece,2020,,84221,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EL,Greece,2021,,57120,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EL,Greece,2022,,96662,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EL,Greece,2023,,118816,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,ES,Spain,2012,,304053,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,ES,Spain,2013,,280772,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,ES,Spain,2014,,305454,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,ES,Spain,2015,,342114,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,ES,Spain,2016,,414746,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,ES,Spain,2017,,532132,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,ES,Spain,2018,,643684,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,ES,Spain,2019,,750480,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,ES,Spain,2020,,467918,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,ES,Spain,2021,,887960,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,ES,Spain,2022,,1258894,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,ES,Spain,2023,,1250991,,,,,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EU27_2020,European Union - 27 countries (from 2020),2013,,2901962,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EU27_2020,European Union - 27 countries (from 2020),2014,,3187841,,ep,"estimated, provisional",,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EU27_2020,European Union - 27 countries (from 2020),2015,,4097244,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EU27_2020,European Union - 27 countries (from 2020),2016,,3735536,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EU27_2020,European Union - 27 countries (from 2020),2017,,3766413,,ep,"estimated, provisional",,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EU27_2020,European Union - 27 countries (from 2020),2018,,3936055,,ep,"estimated, provisional",,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EU27_2020,European Union - 27 countries (from 2020),2019,,4206293,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EU27_2020,European Union - 27 countries (from 2020),2020,,3279673,,ep,"estimated, provisional",,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EU27_2020,European Union - 27 countries (from 2020),2021,,4080101,,ep,"estimated, provisional",,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EU27_2020,European Union - 27 countries (from 2020),2022,,6938995,,ep,"estimated, provisional",,
dataflow,ESTAT:TPS00176(1.0),Immigration,A,Annual,TOTAL,Total,REACH,Age reached during the year,TOTAL,Total,NR,Number,T,Total,EU27_2020,European Union - 27 countries (from 2020),2023,,5966731,,ep,"estimated, provisional",,
